"","PortfolioName","SecurityId","Quantity","Price","Date","Cost"
"39558","DEQ","NOVN SW Equity",4275,0,2017-07-20,NA
"39559","DEQ","ROG SW Equity",3900,0,2017-07-20,NA
"39560","DEQ","ADEN SW Equity",13800,0,2017-07-20,NA
"39561","DEQ","ABBN SW Equity",12600,0,2017-07-20,NA
"39562","DEQ","BMW GY Equity",5550,0,2017-07-20,NA
"39563","DEQ","SIE GY Equity",4825,0,2017-07-20,NA
"39564","DEQ","VOW3 GY Equity",8400,0,2017-07-20,NA
"39565","DEQ","DWNI GY Equity",7200,0,2017-07-20,NA
"39566","DEQ","VNA GY Equity",13800,0,2017-07-20,NA
"39567","DEQ","BAS GY Equity",7950,0,2017-07-20,NA
"39568","DEQ","BAYN GY Equity",4875,0,2017-07-20,NA
"39569","DEQ","ESU17 Index",20,0,2017-07-20,NA
"39570","DEQ","CA FP Equity",30000,0,2017-07-20,NA
"39571","DEQ","CS FP Equity",31400,0,2017-07-20,NA
"39572","DEQ","UL NA Equity",2900,0,2017-07-20,NA
"39573","DEQ","SGO FP Equity",10000,0,2017-07-20,NA
"39574","DEQ","DSY FP Equity",5350,0,2017-07-20,NA
"39575","DEQ","BNP FP Equity",12000,0,2017-07-20,NA
"39576","DEQ","SCR FP Equity",8250,0,2017-07-20,NA
"39577","DEQ","ADN LN Equity",150000,0,2017-07-20,NA
"39578","DEQ","BA/ LN Equity",50000,0,2017-07-20,NA
"39579","DEQ","BP/ LN Equity",90000,0,2017-07-20,NA
"39580","DEQ","RDSA NA Equity",15200,0,2017-07-20,NA
"39581","DEQ","FTI FP Equity",20000,0,2017-07-20,NA
"39582","DEQ","IUKD LN Equity",104000,0,2017-07-20,NA
"39583","DEQ","XWTS GY Equity",80000,0,2017-07-20,NA
"39584","DEQ","XSMI SW Equity",16200,0,2017-07-20,NA
"39585","DEQ","XS7R GY Equity",20000,0,2017-07-20,NA
"39586","DEQ","AIR FP Equity",6500,0,2017-07-20,NA
"39587","DEQ","LYB US Equity",13600,0,2017-07-20,NA
"39588","DEQ","ASML NA Equity",2000,0,2017-07-20,NA
"39589","DEQ","AD NA Equity",55500,0,2017-07-20,NA
"39590","DEQ","ATCOA SS Equity",12600,0,2017-07-20,NA
"39591","DEQ","SXOU17 Index",169,0,2017-07-20,NA
"39592","DEQ","ABBV US Equity",7400,0,2017-07-20,NA
"39593","DEQ","AMAT US Equity",15700,0,2017-07-20,NA
"39594","DEQ","BAX US Equity",4800,0,2017-07-20,NA
"39595","DEQ","BA US Equity",1550,0,2017-07-20,NA
"39596","DEQ","CA US Equity",32200,0,2017-07-20,NA
"39597","DEQ","CAT US Equity",4450,0,2017-07-20,NA
"39598","DEQ","CVX US Equity",5839,0,2017-07-20,NA
"39599","DEQ","CSCO US Equity",28000,0,2017-07-20,NA
"39600","DEQ","TPR US Equity",10800,0,2017-07-20,NA
"39601","DEQ","GLW US Equity",17000,0,2017-07-20,NA
"39602","DEQ","DRI US Equity",3200,0,2017-07-20,NA
"39603","DEQ","DOW US Equity",11583,0,2017-07-20,NA
"39604","DEQ","EMR US Equity",12000,0,2017-07-20,NA
"39605","DEQ","XOM US Equity",5000,0,2017-07-20,NA
"39606","DEQ","GE US Equity",16000,0,2017-07-20,NA
"39607","DEQ","GIS US Equity",15300,0,2017-07-20,NA
"39608","DEQ","GM US Equity",22500,0,2017-07-20,NA
"39609","DEQ","GILD US Equity",13600,0,2017-07-20,NA
"39610","DEQ","INTC US Equity",26000,0,2017-07-20,NA
"39611","DEQ","JNJ US Equity",3250,0,2017-07-20,NA
"39612","DEQ","KLAC US Equity",5250,0,2017-07-20,NA
"39613","DEQ","LRCX US Equity",4000,0,2017-07-20,NA
"39614","DEQ","MRK US Equity",10750,0,2017-07-20,NA
"39615","DEQ","MSFT US Equity",6950,0,2017-07-20,NA
"39616","DEQ","PCAR US Equity",13400,0,2017-07-20,NA
"39617","DEQ","PFE US Equity",26500,0,2017-07-20,NA
"39618","DEQ","QCOM US Equity",11475,0,2017-07-20,NA
"39619","DEQ","B 0 08/10/17 Govt",2e+06,0,2017-07-20,NA
"39620","DEQ","UTX US Equity",3000,0,2017-07-20,NA
"39621","DEQ","KORS US Equity",29000,0,2017-07-20,NA
"39622","DEQ",".TFCFEES FP Equity",-1,1523829.54,2017-07-20,NA
"39623","DEQ","CAD Curncy",0,0,2017-07-20,NA
"39624","DEQ","CHF Curncy",1386592.43,0,2017-07-20,NA
"39625","DEQ","DKK Curncy",0,0,2017-07-20,NA
"39626","DEQ","EUR Curncy",3902757.95,0,2017-07-20,NA
"39627","DEQ","GBP Curncy",138535.13,0,2017-07-20,NA
"39628","DEQ","SEK Curncy",4320673.07,0,2017-07-20,NA
"39629","DEQ","USD Curncy",870895.53,0,2017-07-20,NA
"39630","DEQ",".TAX_CHF LX Equity",-1,59833.73,2017-07-20,NA
"39631","DEQ",".TAX_EUR LX Equity",-1,56496.37,2017-07-20,NA
"39632","DEQ",".TAX_USD LX Equity",-1,312547.4,2017-07-20,NA
"39633","DEQ","SLB US Equity",7600,0,2017-07-21,NA
"39634","DEQ","SOLB BB Equity",6000,0,2017-07-21,NA
"39635","DEQ","NOVN SW Equity",4275,0,2017-07-21,NA
"39636","DEQ","ROG SW Equity",3900,0,2017-07-21,NA
"39637","DEQ","ADEN SW Equity",13800,0,2017-07-21,NA
"39638","DEQ","ABBN SW Equity",12600,0,2017-07-21,NA
"39639","DEQ","BMW GY Equity",5550,0,2017-07-21,NA
"39640","DEQ","SIE GY Equity",4825,0,2017-07-21,NA
"39641","DEQ","VOW3 GY Equity",8400,0,2017-07-21,NA
"39642","DEQ","DWNI GY Equity",7200,0,2017-07-21,NA
"39643","DEQ","VNA GY Equity",13800,0,2017-07-21,NA
"39644","DEQ","BAS GY Equity",7950,0,2017-07-21,NA
"39645","DEQ","BAYN GY Equity",4875,0,2017-07-21,NA
"39646","DEQ","ESU17 Index",20,0,2017-07-21,NA
"39647","DEQ","CA FP Equity",30000,0,2017-07-21,NA
"39648","DEQ","CS FP Equity",31400,0,2017-07-21,NA
"39649","DEQ","UL NA Equity",2900,0,2017-07-21,NA
"39650","DEQ","SGO FP Equity",10000,0,2017-07-21,NA
"39651","DEQ","DSY FP Equity",5350,0,2017-07-21,NA
"39652","DEQ","BNP FP Equity",12000,0,2017-07-21,NA
"39653","DEQ","SCR FP Equity",8250,0,2017-07-21,NA
"39654","DEQ","ADN LN Equity",150000,0,2017-07-21,NA
"39655","DEQ","BA/ LN Equity",50000,0,2017-07-21,NA
"39656","DEQ","BP/ LN Equity",90000,0,2017-07-21,NA
"39657","DEQ","RDSA NA Equity",15200,0,2017-07-21,NA
"39658","DEQ","FTI FP Equity",20000,0,2017-07-21,NA
"39659","DEQ","IUKD LN Equity",104000,0,2017-07-21,NA
"39660","DEQ","XWTS GY Equity",80000,0,2017-07-21,NA
"39661","DEQ","XSMI SW Equity",16200,0,2017-07-21,NA
"39662","DEQ","XS7R GY Equity",20000,0,2017-07-21,NA
"39663","DEQ","AIR FP Equity",6500,0,2017-07-21,NA
"39664","DEQ","LYB US Equity",13600,0,2017-07-21,NA
"39665","DEQ","ASML NA Equity",2000,0,2017-07-21,NA
"39666","DEQ","AD NA Equity",55500,0,2017-07-21,NA
"39667","DEQ","ATCOA SS Equity",12600,0,2017-07-21,NA
"39668","DEQ","SXOU17 Index",169,0,2017-07-21,NA
"39669","DEQ","ABBV US Equity",7400,0,2017-07-21,NA
"39670","DEQ","AMAT US Equity",15700,0,2017-07-21,NA
"39671","DEQ","BAX US Equity",4800,0,2017-07-21,NA
"39672","DEQ","BA US Equity",1550,0,2017-07-21,NA
"39673","DEQ","CA US Equity",32200,0,2017-07-21,NA
"39674","DEQ","CAT US Equity",4450,0,2017-07-21,NA
"39675","DEQ","CVX US Equity",5839,0,2017-07-21,NA
"39676","DEQ","CSCO US Equity",28000,0,2017-07-21,NA
"39677","DEQ","TPR US Equity",10800,0,2017-07-21,NA
"39678","DEQ","GLW US Equity",17000,0,2017-07-21,NA
"39679","DEQ","DRI US Equity",3200,0,2017-07-21,NA
"39680","DEQ","DOW US Equity",11583,0,2017-07-21,NA
"39681","DEQ","EMR US Equity",12000,0,2017-07-21,NA
"39682","DEQ","XOM US Equity",5000,0,2017-07-21,NA
"39683","DEQ","GE US Equity",16000,0,2017-07-21,NA
"39684","DEQ","GIS US Equity",15300,0,2017-07-21,NA
"39685","DEQ","GM US Equity",22500,0,2017-07-21,NA
"39686","DEQ","GILD US Equity",13600,0,2017-07-21,NA
"39687","DEQ","INTC US Equity",26000,0,2017-07-21,NA
"39688","DEQ","JNJ US Equity",3250,0,2017-07-21,NA
"39689","DEQ","KLAC US Equity",5250,0,2017-07-21,NA
"39690","DEQ","LRCX US Equity",4000,0,2017-07-21,NA
"39691","DEQ","MRK US Equity",10750,0,2017-07-21,NA
"39692","DEQ","MSFT US Equity",6950,0,2017-07-21,NA
"39693","DEQ","PCAR US Equity",13400,0,2017-07-21,NA
"39694","DEQ","PFE US Equity",26500,0,2017-07-21,NA
"39695","DEQ","QCOM US Equity",11475,0,2017-07-21,NA
"39696","DEQ","B 0 08/10/17 Govt",2e+06,0,2017-07-21,NA
"39697","DEQ","UTX US Equity",3000,0,2017-07-21,NA
"39698","DEQ","KORS US Equity",29000,0,2017-07-21,NA
"39699","DEQ",".TFCFEES FP Equity",-1,1525948.3,2017-07-21,NA
"39700","DEQ","CAD Curncy",0,0,2017-07-21,NA
"39701","DEQ","CHF Curncy",1386555.78,0,2017-07-21,NA
"39702","DEQ","DKK Curncy",0,0,2017-07-21,NA
"39703","DEQ","EUR Curncy",3870623.76,0,2017-07-21,NA
"39704","DEQ","GBP Curncy",138525.65,0,2017-07-21,NA
"39705","DEQ","SEK Curncy",4320601.03,0,2017-07-21,NA
"39706","DEQ","USD Curncy",869085.56,0,2017-07-21,NA
"39707","DEQ",".TAX_CHF LX Equity",-1,59833.73,2017-07-21,NA
"39708","DEQ",".TAX_EUR LX Equity",-1,56496.37,2017-07-21,NA
"39709","DEQ",".TAX_USD LX Equity",-1,312547.4,2017-07-21,NA
"39710","DEQ","SLB US Equity",7600,0,2017-07-24,NA
"39711","DEQ","SOLB BB Equity",6000,0,2017-07-24,NA
"39712","DEQ","NOVN SW Equity",4275,0,2017-07-24,NA
"39713","DEQ","ROG SW Equity",3900,0,2017-07-24,NA
"39714","DEQ","ADEN SW Equity",13800,0,2017-07-24,NA
"39715","DEQ","ABBN SW Equity",12600,0,2017-07-24,NA
"39716","DEQ","BMW GY Equity",5550,0,2017-07-24,NA
"39717","DEQ","SIE GY Equity",4825,0,2017-07-24,NA
"39718","DEQ","VOW3 GY Equity",8400,0,2017-07-24,NA
"39719","DEQ","DWNI GY Equity",7200,0,2017-07-24,NA
"39720","DEQ","VNA GY Equity",13800,0,2017-07-24,NA
"39721","DEQ","BAS GY Equity",7950,0,2017-07-24,NA
"39722","DEQ","BAYN GY Equity",4875,0,2017-07-24,NA
"39723","DEQ","ESU17 Index",20,0,2017-07-24,NA
"39724","DEQ","CA FP Equity",30000,0,2017-07-24,NA
"39725","DEQ","CS FP Equity",31400,0,2017-07-24,NA
"39726","DEQ","UL NA Equity",2900,0,2017-07-24,NA
"39727","DEQ","SGO FP Equity",10000,0,2017-07-24,NA
"39728","DEQ","DSY FP Equity",5350,0,2017-07-24,NA
"39729","DEQ","BNP FP Equity",12000,0,2017-07-24,NA
"39730","DEQ","SCR FP Equity",8250,0,2017-07-24,NA
"39731","DEQ","ADN LN Equity",150000,0,2017-07-24,NA
"39732","DEQ","BA/ LN Equity",50000,0,2017-07-24,NA
"39733","DEQ","BP/ LN Equity",90000,0,2017-07-24,NA
"39734","DEQ","RDSA NA Equity",15200,0,2017-07-24,NA
"39735","DEQ","FTI FP Equity",20000,0,2017-07-24,NA
"39736","DEQ","IUKD LN Equity",104000,0,2017-07-24,NA
"39737","DEQ","XWTS GY Equity",80000,0,2017-07-24,NA
"39738","DEQ","XSMI SW Equity",16200,0,2017-07-24,NA
"39739","DEQ","XS7R GY Equity",20000,0,2017-07-24,NA
"39740","DEQ","AIR FP Equity",6500,0,2017-07-24,NA
"39741","DEQ","LYB US Equity",13600,0,2017-07-24,NA
"39742","DEQ","ASML NA Equity",2000,0,2017-07-24,NA
"39743","DEQ","AD NA Equity",55500,0,2017-07-24,NA
"39744","DEQ","ATCOA SS Equity",12600,0,2017-07-24,NA
"39745","DEQ","SXOU17 Index",169,0,2017-07-24,NA
"39746","DEQ","ABBV US Equity",7400,0,2017-07-24,NA
"39747","DEQ","AMAT US Equity",15700,0,2017-07-24,NA
"39748","DEQ","BAX US Equity",4800,0,2017-07-24,NA
"39749","DEQ","BA US Equity",1550,0,2017-07-24,NA
"39750","DEQ","CA US Equity",32200,0,2017-07-24,NA
"39751","DEQ","CAT US Equity",4450,0,2017-07-24,NA
"39752","DEQ","CVX US Equity",5839,0,2017-07-24,NA
"39753","DEQ","CSCO US Equity",28000,0,2017-07-24,NA
"39754","DEQ","TPR US Equity",10800,0,2017-07-24,NA
"39755","DEQ","GLW US Equity",17000,0,2017-07-24,NA
"39756","DEQ","DRI US Equity",3200,0,2017-07-24,NA
"39757","DEQ","DOW US Equity",11583,0,2017-07-24,NA
"39758","DEQ","EMR US Equity",12000,0,2017-07-24,NA
"39759","DEQ","XOM US Equity",5000,0,2017-07-24,NA
"39760","DEQ","GE US Equity",16000,0,2017-07-24,NA
"39761","DEQ","GIS US Equity",15300,0,2017-07-24,NA
"39762","DEQ","GM US Equity",22500,0,2017-07-24,NA
"39763","DEQ","GILD US Equity",13600,0,2017-07-24,NA
"39764","DEQ","INTC US Equity",26000,0,2017-07-24,NA
"39765","DEQ","JNJ US Equity",3250,0,2017-07-24,NA
"39766","DEQ","KLAC US Equity",5250,0,2017-07-24,NA
"39767","DEQ","LRCX US Equity",4000,0,2017-07-24,NA
"39768","DEQ","MRK US Equity",10750,0,2017-07-24,NA
"39769","DEQ","MSFT US Equity",6950,0,2017-07-24,NA
"39770","DEQ","PCAR US Equity",13400,0,2017-07-24,NA
"39771","DEQ","PFE US Equity",26500,0,2017-07-24,NA
"39772","DEQ","QCOM US Equity",11475,0,2017-07-24,NA
"39773","DEQ","B 0 08/10/17 Govt",2e+06,0,2017-07-24,NA
"39774","DEQ","UTX US Equity",3000,0,2017-07-24,NA
"39775","DEQ","KORS US Equity",29000,0,2017-07-24,NA
"39776","DEQ",".TFCFEES FP Equity",-1,1532436.86,2017-07-24,NA
"39777","DEQ","CAD Curncy",0,0,2017-07-24,NA
"39778","DEQ","CHF Curncy",1390792.83,0,2017-07-24,NA
"39779","DEQ","DKK Curncy",0,0,2017-07-24,NA
"39780","DEQ","EUR Curncy",3857031.52,0,2017-07-24,NA
"39781","DEQ","GBP Curncy",138497.21,0,2017-07-24,NA
"39782","DEQ","SEK Curncy",4320384.92,0,2017-07-24,NA
"39783","DEQ","USD Curncy",868055.62,0,2017-07-24,NA
"39784","DEQ",".TAX_CHF LX Equity",-1,59833.73,2017-07-24,NA
"39785","DEQ",".TAX_EUR LX Equity",-1,56496.37,2017-07-24,NA
"39786","DEQ",".TAX_USD LX Equity",-1,312547.4,2017-07-24,NA
"39787","DEQ","SLB US Equity",7600,0,2017-07-25,NA
"39788","DEQ","SOLB BB Equity",6000,0,2017-07-25,NA
"39789","DEQ","NOVN SW Equity",4275,0,2017-07-25,NA
"39790","DEQ","ROG SW Equity",3900,0,2017-07-25,NA
"39791","DEQ","ADEN SW Equity",13800,0,2017-07-25,NA
"39792","DEQ","ABBN SW Equity",12600,0,2017-07-25,NA
"39793","DEQ","BMW GY Equity",5550,0,2017-07-25,NA
"39794","DEQ","SIE GY Equity",4825,0,2017-07-25,NA
"39795","DEQ","VOW3 GY Equity",8400,0,2017-07-25,NA
"39796","DEQ","DWNI GY Equity",7200,0,2017-07-25,NA
"39797","DEQ","VNA GY Equity",13800,0,2017-07-25,NA
"39798","DEQ","BAS GY Equity",7950,0,2017-07-25,NA
"39799","DEQ","BAYN GY Equity",4875,0,2017-07-25,NA
"39800","DEQ","ESU17 Index",20,0,2017-07-25,NA
"39801","DEQ","CA FP Equity",30000,0,2017-07-25,NA
"39802","DEQ","CS FP Equity",31400,0,2017-07-25,NA
"39803","DEQ","UL NA Equity",2900,0,2017-07-25,NA
"39804","DEQ","SGO FP Equity",10000,0,2017-07-25,NA
"39805","DEQ","DSY FP Equity",5350,0,2017-07-25,NA
"39806","DEQ","BNP FP Equity",12000,0,2017-07-25,NA
"39807","DEQ","SCR FP Equity",8250,0,2017-07-25,NA
"39808","DEQ","ADN LN Equity",150000,0,2017-07-25,NA
"39809","DEQ","BA/ LN Equity",50000,0,2017-07-25,NA
"39810","DEQ","BP/ LN Equity",90000,0,2017-07-25,NA
"39811","DEQ","RDSA NA Equity",15200,0,2017-07-25,NA
"39812","DEQ","FTI FP Equity",20000,0,2017-07-25,NA
"39813","DEQ","IUKD LN Equity",104000,0,2017-07-25,NA
"39814","DEQ","XWTS GY Equity",80000,0,2017-07-25,NA
"39815","DEQ","XSMI SW Equity",16200,0,2017-07-25,NA
"39816","DEQ","XS7R GY Equity",20000,0,2017-07-25,NA
"39817","DEQ","AIR FP Equity",6500,0,2017-07-25,NA
"39818","DEQ","LYB US Equity",13600,0,2017-07-25,NA
"39819","DEQ","ASML NA Equity",2000,0,2017-07-25,NA
"39820","DEQ","AD NA Equity",55500,0,2017-07-25,NA
"39821","DEQ","ATCOA SS Equity",12600,0,2017-07-25,NA
"39822","DEQ","SXOU17 Index",169,0,2017-07-25,NA
"39823","DEQ","ABBV US Equity",7400,0,2017-07-25,NA
"39824","DEQ","AMAT US Equity",15700,0,2017-07-25,NA
"39825","DEQ","BAX US Equity",4800,0,2017-07-25,NA
"39826","DEQ","BA US Equity",1550,0,2017-07-25,NA
"39827","DEQ","CA US Equity",32200,0,2017-07-25,NA
"39828","DEQ","CAT US Equity",4450,0,2017-07-25,NA
"39829","DEQ","CVX US Equity",5839,0,2017-07-25,NA
"39830","DEQ","CSCO US Equity",28000,0,2017-07-25,NA
"39831","DEQ","TPR US Equity",10800,0,2017-07-25,NA
"39832","DEQ","GLW US Equity",17000,0,2017-07-25,NA
"39833","DEQ","DRI US Equity",3200,0,2017-07-25,NA
"39834","DEQ","DOW US Equity",11583,0,2017-07-25,NA
"39835","DEQ","EMR US Equity",12000,0,2017-07-25,NA
"39836","DEQ","XOM US Equity",5000,0,2017-07-25,NA
"39837","DEQ","GE US Equity",16000,0,2017-07-25,NA
"39838","DEQ","GIS US Equity",15300,0,2017-07-25,NA
"39839","DEQ","GM US Equity",22500,0,2017-07-25,NA
"39840","DEQ","GILD US Equity",13600,0,2017-07-25,NA
"39841","DEQ","INTC US Equity",26000,0,2017-07-25,NA
"39842","DEQ","JNJ US Equity",3250,0,2017-07-25,NA
"39843","DEQ","KLAC US Equity",5250,0,2017-07-25,NA
"39844","DEQ","LRCX US Equity",4000,0,2017-07-25,NA
"39845","DEQ","MRK US Equity",10750,0,2017-07-25,NA
"39846","DEQ","MSFT US Equity",6950,0,2017-07-25,NA
"39847","DEQ","PCAR US Equity",13400,0,2017-07-25,NA
"39848","DEQ","PFE US Equity",26500,0,2017-07-25,NA
"39849","DEQ","QCOM US Equity",11475,0,2017-07-25,NA
"39850","DEQ","B 0 08/10/17 Govt",2e+06,0,2017-07-25,NA
"39851","DEQ","UTX US Equity",3000,0,2017-07-25,NA
"39852","DEQ","KORS US Equity",29000,0,2017-07-25,NA
"39853","DEQ",".TFCFEES FP Equity",-1,1534580.04,2017-07-25,NA
"39854","DEQ","CAD Curncy",0,0,2017-07-25,NA
"39855","DEQ","CHF Curncy",1390755.83,0,2017-07-25,NA
"39856","DEQ","DKK Curncy",0,0,2017-07-25,NA
"39857","DEQ","EUR Curncy",3878977.91,0,2017-07-25,NA
"39858","DEQ","GBP Curncy",138487.73,0,2017-07-25,NA
"39859","DEQ","SEK Curncy",4320312.89,0,2017-07-25,NA
"39860","DEQ","USD Curncy",873745.6,0,2017-07-25,NA
"39861","DEQ",".TAX_CHF LX Equity",-1,59833.73,2017-07-25,NA
"39862","DEQ",".TAX_EUR LX Equity",-1,56496.37,2017-07-25,NA
"39863","DEQ",".TAX_USD LX Equity",-1,312547.4,2017-07-25,NA
"39864","DEQ","SLB US Equity",7600,0,2017-07-26,NA
"39865","DEQ","SOLB BB Equity",6000,0,2017-07-26,NA
"39866","DEQ","NOVN SW Equity",4275,0,2017-07-26,NA
"39867","DEQ","ROG SW Equity",3900,0,2017-07-26,NA
"39868","DEQ","ADEN SW Equity",13800,0,2017-07-26,NA
"39869","DEQ","ABBN SW Equity",25200,0,2017-07-26,NA
"39870","DEQ","BMW GY Equity",8325,0,2017-07-26,NA
"39871","DEQ","DAI GY Equity",3600,0,2017-07-26,NA
"39872","DEQ","SIE GY Equity",4825,0,2017-07-26,NA
"39873","DEQ","VOW3 GY Equity",8400,0,2017-07-26,NA
"39874","DEQ","DWNI GY Equity",7200,0,2017-07-26,NA
"39875","DEQ","VNA GY Equity",13800,0,2017-07-26,NA
"39876","DEQ","BAS GY Equity",7950,0,2017-07-26,NA
"39877","DEQ","BAYN GY Equity",4875,0,2017-07-26,NA
"39878","DEQ","ESU17 Index",20,0,2017-07-26,NA
"39879","DEQ","CA FP Equity",30000,0,2017-07-26,NA
"39880","DEQ","CS FP Equity",31400,0,2017-07-26,NA
"39881","DEQ","LI FP Equity",6200,0,2017-07-26,NA
"39882","DEQ","UL NA Equity",2900,0,2017-07-26,NA
"39883","DEQ","SGO FP Equity",10000,0,2017-07-26,NA
"39884","DEQ","DSY FP Equity",5350,0,2017-07-26,NA
"39885","DEQ","BNP FP Equity",12000,0,2017-07-26,NA
"39886","DEQ","RNO FP Equity",5375,0,2017-07-26,NA
"39887","DEQ","SCR FP Equity",8250,0,2017-07-26,NA
"39888","DEQ","ADN LN Equity",150000,0,2017-07-26,NA
"39889","DEQ","BA/ LN Equity",1e+05,0,2017-07-26,NA
"39890","DEQ","BP/ LN Equity",90000,0,2017-07-26,NA
"39891","DEQ","RDSA NA Equity",15200,0,2017-07-26,NA
"39892","DEQ","FTI FP Equity",20000,0,2017-07-26,NA
"39893","DEQ","IUKD LN Equity",61000,0,2017-07-26,NA
"39894","DEQ","XWTS GY Equity",80000,0,2017-07-26,NA
"39895","DEQ","XSMI SW Equity",11000,0,2017-07-26,NA
"39896","DEQ","XS7R GY Equity",20000,0,2017-07-26,NA
"39897","DEQ","AIR FP Equity",6500,0,2017-07-26,NA
"39898","DEQ","LYB US Equity",13600,0,2017-07-26,NA
"39899","DEQ","ASML NA Equity",2000,0,2017-07-26,NA
"39900","DEQ","AD NA Equity",55500,0,2017-07-26,NA
"39901","DEQ","HEXAB SS Equity",5350,0,2017-07-26,NA
"39902","DEQ","ATCOA SS Equity",12600,0,2017-07-26,NA
"39903","DEQ","SXOU17 Index",169,0,2017-07-26,NA
"39904","DEQ","ABBV US Equity",3700,0,2017-07-26,NA
"39905","DEQ","AMAT US Equity",7850,0,2017-07-26,NA
"39906","DEQ","CA US Equity",32200,0,2017-07-26,NA
"39907","DEQ","CVX US Equity",5839,0,2017-07-26,NA
"39908","DEQ","CSCO US Equity",28000,0,2017-07-26,NA
"39909","DEQ","GLW US Equity",17000,0,2017-07-26,NA
"39910","DEQ","DOW US Equity",11583,0,2017-07-26,NA
"39911","DEQ","EMR US Equity",12000,0,2017-07-26,NA
"39912","DEQ","XOM US Equity",5000,0,2017-07-26,NA
"39913","DEQ","GE US Equity",32000,0,2017-07-26,NA
"39914","DEQ","GIS US Equity",15300,0,2017-07-26,NA
"39915","DEQ","GM US Equity",22500,0,2017-07-26,NA
"39916","DEQ","GILD US Equity",6800,0,2017-07-26,NA
"39917","DEQ","INTC US Equity",26000,0,2017-07-26,NA
"39918","DEQ","JNJ US Equity",3250,0,2017-07-26,NA
"39919","DEQ","KLAC US Equity",5250,0,2017-07-26,NA
"39920","DEQ","LRCX US Equity",4000,0,2017-07-26,NA
"39921","DEQ","MRK US Equity",10750,0,2017-07-26,NA
"39922","DEQ","MSFT US Equity",6950,0,2017-07-26,NA
"39923","DEQ","PCAR US Equity",6700,0,2017-07-26,NA
"39924","DEQ","PFE US Equity",26500,0,2017-07-26,NA
"39925","DEQ","QCOM US Equity",11475,0,2017-07-26,NA
"39926","DEQ","B 0 08/10/17 Govt",2e+06,0,2017-07-26,NA
"39927","DEQ","UTX US Equity",6000,0,2017-07-26,NA
"39928","DEQ","KORS US Equity",29000,0,2017-07-26,NA
"39929","DEQ",".TFCFEES FP Equity",-1,1536769.57,2017-07-26,NA
"39930","DEQ","CAD Curncy",0,0,2017-07-26,NA
"39931","DEQ","CHF Curncy",1595050.18,0,2017-07-26,NA
"39932","DEQ","DKK Curncy",0,0,2017-07-26,NA
"39933","DEQ","EUR Curncy",2793867.36,0,2017-07-26,NA
"39934","DEQ","GBP Curncy",228530.76,0,2017-07-26,NA
"39935","DEQ","SEK Curncy",2196927.95,0,2017-07-26,NA
"39936","DEQ","USD Curncy",3657557.6,0,2017-07-26,NA
"39937","DEQ",".TAX_CHF LX Equity",-1,59833.73,2017-07-26,NA
"39938","DEQ",".TAX_EUR LX Equity",-1,56496.37,2017-07-26,NA
"39939","DEQ",".TAX_USD LX Equity",-1,315559.4,2017-07-26,NA
"39940","DEQ","SLB US Equity",7600,0,2017-07-27,NA
"39941","DEQ","SOLB BB Equity",6000,0,2017-07-27,NA
"39942","DEQ","NOVN SW Equity",4275,0,2017-07-27,NA
"39943","DEQ","ROG SW Equity",3900,0,2017-07-27,NA
"39944","DEQ","ADEN SW Equity",13800,0,2017-07-27,NA
"39945","DEQ","ABBN SW Equity",25200,0,2017-07-27,NA
"39946","DEQ","BMW GY Equity",8325,0,2017-07-27,NA
"39947","DEQ","DAI GY Equity",3600,0,2017-07-27,NA
"39948","DEQ","SIE GY Equity",4825,0,2017-07-27,NA
"39949","DEQ","VOW3 GY Equity",8400,0,2017-07-27,NA
"39950","DEQ","DWNI GY Equity",7200,0,2017-07-27,NA
"39951","DEQ","VNA GY Equity",13800,0,2017-07-27,NA
"39952","DEQ","BAS GY Equity",7950,0,2017-07-27,NA
"39953","DEQ","BAYN GY Equity",4875,0,2017-07-27,NA
"39954","DEQ","ESU17 Index",20,0,2017-07-27,NA
"39955","DEQ","CA FP Equity",30000,0,2017-07-27,NA
"39956","DEQ","CS FP Equity",31400,0,2017-07-27,NA
"39957","DEQ","LI FP Equity",6200,0,2017-07-27,NA
"39958","DEQ","UL NA Equity",2900,0,2017-07-27,NA
"39959","DEQ","SGO FP Equity",10000,0,2017-07-27,NA
"39960","DEQ","DSY FP Equity",5350,0,2017-07-27,NA
"39961","DEQ","BNP FP Equity",12000,0,2017-07-27,NA
"39962","DEQ","RNO FP Equity",5375,0,2017-07-27,NA
"39963","DEQ","SCR FP Equity",8250,0,2017-07-27,NA
"39964","DEQ","ADN LN Equity",150000,0,2017-07-27,NA
"39965","DEQ","BA/ LN Equity",1e+05,0,2017-07-27,NA
"39966","DEQ","BP/ LN Equity",90000,0,2017-07-27,NA
"39967","DEQ","RDSA NA Equity",15200,0,2017-07-27,NA
"39968","DEQ","FTI FP Equity",20000,0,2017-07-27,NA
"39969","DEQ","IUKD LN Equity",61000,0,2017-07-27,NA
"39970","DEQ","XWTS GY Equity",80000,0,2017-07-27,NA
"39971","DEQ","XSMI SW Equity",11000,0,2017-07-27,NA
"39972","DEQ","XS7R GY Equity",20000,0,2017-07-27,NA
"39973","DEQ","AIR FP Equity",6500,0,2017-07-27,NA
"39974","DEQ","LYB US Equity",13600,0,2017-07-27,NA
"39975","DEQ","ASML NA Equity",2000,0,2017-07-27,NA
